,Unnamed: 0,date,prix,chambres,salles_de_bain,m2_habitable,m2_Lot,étages,vue_sur_l-eau,vue,condition,état,m2_above,m2_cave,yr_renovated,zipcode,lat,long,m2_habitable15,m2_lot15
20750,20750,20140527T000000,370000.0,2,2.25,426.67,278.33,2.0,0,0,3,7,360.0,66.67,2009,98118,47.56,-122.28,426.67,415.33
20751,20751,20140923T000000,1079000.0,5,3.5,1246.67,1870.0,2.0,0,0,3,9,953.33,293.33,2014,98117,47.68,-122.39,506.67,1530.0
20752,20752,20141015T000000,298900.0,3,2.5,617.33,1333.33,2.0,0,0,3,7,617.33,0.0,2014,98002,47.35,-122.21,825.0,1333.33
20753,20753,20150421T000000,775000.0,4,2.5,860.0,1929.0,2.0,0,0,3,9,860.0,0.0,2007,98029,47.54,-121.99,860.0,1470.0
20754,20754,20140624T000000,790000.0,4,3.5,1063.33,10483.33,2.0,0,0,3,9,1063.33,0.0,2010,98027,47.5,-121.9,1000.0,24248.33
20755,20755,20140827T000000,1050000.0,3,2.5,1133.33,1706.33,2.0,0,0,3,8,766.67,366.67,2014,98115,47.68,-122.3,580.0,1989.67
20756,20756,20140708T000000,249000.0,2,1.5,363.33,895.33,2.0,0,0,3,7,363.33,0.0,1982,98034,47.72,-122.19,386.67,719.33
20757,20757,20140929T000000,348000.0,3,2.0,786.67,2048.33,1.0,0,0,3,8,786.67,0.0,2011,98030,47.36,-122.2,768.0,1960.0
20758,20758,20141114T000000,358000.0,5,2.5,820.0,1868.0,2.0,0,0,3,8,820.0,0.0,2011,98038,47.37,-122.04,736.67,2131.67
20759,20759,20140625T000000,260000.0,5,2.5,675.0,2586.67,2.0,0,0,3,7,675.0,0.0,2007,98001,47.27,-122.26,554.67,3000.0
20760,20760,20140604T000000,765000.0,4,3.0,1470.0,1701.33,2.0,0,0,3,9,1133.33,336.67,2006,98065,47.54,-121.86,1463.33,1845.67
20761,20761,20140528T000000,739000.0,3,2.5,936.67,1800.0,2.0,0,0,3,9,936.67,0.0,2005,98052,47.71,-122.12,956.67,1800.0
20762,20762,20140505T000000,890000.0,5,3.5,1496.67,2000.0,2.0,0,0,3,10,1066.67,430.0,2006,98027,47.54,-122.07,1510.0,2000.0
20763,20763,20140607T000000,462000.0,4,2.5,1023.33,2144.0,2.0,0,0,3,9,1023.33,0.0,2006,98055,47.45,-122.2,970.0,1702.0
20764,20764,20140708T000000,380000.0,4,2.5,661.33,10800.0,1.0,0,0,3,8,521.33,140.0,1962,98198,47.36,-122.32,463.33,3050.67
20765,20765,20150511T000000,770000.0,5,3.5,1583.33,2744.67,2.0,0,2,3,10,1116.67,466.67,2013,98198,47.36,-122.32,720.0,4832.0
20766,20766,20140818T000000,641000.0,4,3.25,920.0,1368.0,2.0,0,0,3,8,633.33,286.67,2014,98056,47.53,-122.19,920.0,1728.67
20767,20767,20150417T000000,2300000.0,4,4.0,1453.33,2725.0,2.5,1,4,3,10,1313.33,140.0,2007,98008,47.57,-122.1,890.0,2841.67
20768,20768,20150504T000000,369000.0,4,2.5,1020.0,9083.67,1.5,0,0,3,8,1020.0,0.0,2008,98022,47.2,-121.97,586.67,9083.67
20769,20769,20140916T000000,1112000.0,4,3.0,923.33,883.33,2.0,0,0,3,9,726.67,196.67,2014,98109,47.64,-122.35,606.67,986.67
20770,20770,20140828T000000,357000.0,5,2.5,996.67,3080.0,2.0,0,0,3,8,996.67,0.0,2015,98133,47.74,-122.35,656.67,6036.67
20771,20771,20141126T000000,650000.0,3,2.75,513.33,417.0,2.0,0,0,3,8,410.0,103.33,2002,98102,47.63,-122.32,513.33,429.0
20772,20772,20140625T000000,563500.0,3,2.5,466.67,437.33,3.5,0,0,3,8,466.67,0.0,2007,98103,47.65,-122.36,450.0,437.33
20773,20773,20140617T000000,345000.0,3,2.5,560.0,743.0,2.0,0,0,3,7,560.0,0.0,2007,98155,47.75,-122.32,410.0,3100.0
20774,20774,20140725T000000,479950.0,3,2.0,753.33,2387.67,1.0,0,0,3,9,753.33,0.0,2012,98058,47.46,-122.14,780.0,2243.33
20775,20775,20140513T000000,660000.0,4,3.5,1133.33,1732.0,2.0,0,0,3,9,1133.33,0.0,2012,98065,47.52,-121.88,1056.67,1753.33
20776,20776,20140729T000000,800000.0,4,2.5,976.67,1666.67,2.0,0,0,3,9,920.0,56.67,2007,98006,47.54,-122.12,1076.67,1926.0
20777,20777,20140724T000000,253101.0,3,2.0,413.0,2012.0,1.0,0,0,3,7,413.0,0.0,2009,98030,47.37,-122.18,686.67,1915.33
20778,20778,20140929T000000,555000.0,3,3.5,700.0,826.33,2.0,0,0,3,9,483.33,216.67,2011,98118,47.56,-122.29,600.0,819.0
20779,20779,20140626T000000,240000.0,4,1.0,400.0,723.67,1.5,0,0,3,7,400.0,0.0,1933,98133,47.71,-122.34,376.67,532.67
20780,20780,20150504T000000,380000.0,4,1.0,400.0,723.67,1.5,0,0,3,7,400.0,0.0,1933,98133,47.71,-122.34,376.67,532.67
20781,20781,20141117T000000,239000.0,2,1.5,226.67,257.33,2.0,0,0,3,7,226.67,0.0,2005,98103,47.7,-122.34,230.0,353.0
20782,20782,20150318T000000,760000.0,4,3.25,896.67,1331.67,2.0,0,0,3,9,686.67,210.0,2014,98136,47.53,-122.38,603.33,1530.0
20783,20783,20140826T000000,430000.0,4,2.5,916.67,2400.0,2.0,0,0,3,8,916.67,0.0,2011,98019,47.73,-121.97,916.67,2400.0
20784,20784,20140522T000000,660000.0,3,2.5,816.67,1444.0,2.0,0,0,3,8,816.67,0.0,2010,98053,47.69,-122.02,816.67,1384.67
20785,20785,20140820T000000,399963.0,4,2.5,873.33,1350.0,2.0,0,0,3,8,873.33,0.0,2014,98146,47.5,-122.34,676.67,1314.67
20786,20786,20140718T000000,411000.0,2,2.0,376.67,382.67,2.0,0,0,3,9,266.67,110.0,2007,98122,47.6,-122.31,450.0,400.33
20787,20787,20140627T000000,483453.0,4,2.75,930.0,1842.33,2.0,0,0,3,8,930.0,0.0,2014,98045,47.48,-121.77,873.33,1836.33
20788,20788,20141110T000000,469950.0,3,2.0,606.67,452.33,3.0,0,0,3,9,606.67,0.0,2014,98126,47.54,-122.38,570.0,457.33
20789,20789,20140715T000000,504058.0,4,2.75,970.0,2489.0,2.0,0,0,3,8,970.0,0.0,2013,98045,47.48,-121.77,930.0,2622.67
20790,20790,20150428T000000,425996.0,4,2.5,856.0,1666.67,2.0,0,0,3,9,856.0,0.0,2014,98092,47.26,-122.19,849.0,1500.0
20791,20791,20140708T000000,760005.0,4,2.75,1030.0,1953.0,2.0,0,0,3,9,1030.0,0.0,2010,98074,47.61,-122.05,986.67,1750.0
20792,20792,20150420T000000,699999.0,2,2.0,486.67,361.67,2.0,0,0,3,8,316.67,170.0,2014,98112,47.62,-122.3,526.67,400.67
20793,20793,20140716T000000,749950.0,3,2.5,670.0,754.33,2.0,0,0,3,8,446.67,223.33,2014,98122,47.61,-122.31,500.0,890.0
20794,20794,20140708T000000,674600.0,4,2.5,870.0,1713.33,2.0,0,0,3,8,870.0,0.0,2006,98103,47.7,-122.35,396.67,1700.33
20795,20795,20150224T000000,450000.0,2,1.5,320.0,333.33,2.0,0,0,3,8,306.67,13.33,2008,98103,47.65,-122.34,400.0,432.33
20796,20796,20150407T000000,272000.0,3,2.5,509.33,2538.67,2.0,0,0,3,7,509.33,0.0,2011,98030,47.38,-122.19,616.67,2446.67
20797,20797,20140714T000000,450000.0,2,1.5,436.67,421.33,2.0,0,0,3,8,373.33,63.33,2006,98106,47.58,-122.41,443.33,421.67
20798,20798,20150505T000000,643950.0,3,2.25,586.67,707.33,3.0,0,0,3,9,586.67,0.0,2015,98116,47.56,-122.38,473.33,539.33
20799,20799,20141110T000000,290000.0,3,2.5,473.33,1180.67,2.0,0,0,3,8,436.67,36.67,2007,98133,47.77,-122.34,393.33,540.67
20800,20800,20141008T000000,378000.0,3,2.5,550.0,694.0,3.0,0,0,3,8,550.0,0.0,2007,98133,47.71,-122.33,550.0,655.0
20801,20801,20140619T000000,728050.0,3,2.5,773.33,2258.33,1.0,0,0,3,8,773.33,0.0,2008,98053,47.72,-122.02,560.0,1583.33
20802,20802,20150426T000000,499160.0,4,2.5,876.0,3822.0,2.0,0,0,3,9,876.0,0.0,2014,98001,47.29,-122.26,949.67,3636.33
20803,20803,20141201T000000,536000.0,4,2.5,840.0,1610.33,2.0,0,0,3,8,840.0,0.0,2009,98072,47.77,-122.17,810.0,1312.33
20804,20804,20150205T000000,419900.0,5,3.5,960.0,1666.67,2.0,0,0,3,8,753.33,206.67,2012,98038,47.35,-122.02,863.33,1600.0
20805,20805,20141210T000000,469000.0,3,2.25,480.0,454.0,3.0,0,0,3,7,480.0,0.0,2014,98117,47.69,-122.36,393.33,867.67
20806,20806,20150408T000000,374000.0,3,2.5,728.33,2014.0,2.0,0,0,3,9,728.33,0.0,2009,98030,47.36,-122.2,765.67,1958.67
20807,20807,20140728T000000,182568.0,4,1.5,500.0,702.0,2.0,0,0,3,7,500.0,0.0,2014,98108,47.57,-122.3,496.67,725.0
20808,20808,20140626T000000,334888.0,3,2.5,589.67,2441.33,2.0,0,0,3,9,589.67,0.0,2012,98092,47.33,-122.19,834.0,2005.67
20809,20809,20140917T000000,799900.0,4,4.0,1216.67,6074.33,2.0,0,3,3,9,1110.0,106.67,2013,98006,47.54,-122.12,1073.33,3674.0
20810,20810,20140512T000000,383000.0,4,2.5,720.0,2074.33,2.0,0,0,3,8,720.0,0.0,2010,98038,47.35,-122.04,720.0,1851.67
20811,20811,20141218T000000,580000.0,3,2.5,606.67,124872.0,2.0,0,0,3,7,606.67,0.0,1999,98014,47.65,-121.96,623.33,73551.33
20812,20812,20140707T000000,351999.0,3,2.5,790.0,1400.0,2.0,0,0,3,8,790.0,0.0,2014,98038,47.37,-122.02,790.0,1400.0
20813,20813,20150223T000000,1325000.0,3,3.0,1060.0,919.33,2.0,0,2,3,11,746.67,313.33,2008,98109,47.64,-122.34,806.67,919.33
20814,20814,20150125T000000,312000.0,3,2.5,593.33,1359.0,2.0,0,0,3,8,593.33,0.0,2011,98038,47.36,-122.06,656.67,1359.0
20815,20815,20140912T000000,674950.0,4,3.5,883.33,1042.33,2.0,0,0,3,8,743.33,140.0,2011,98027,47.54,-122.05,776.67,1045.67
20816,20816,20141229T000000,1105000.0,5,2.75,1100.0,2520.0,2.0,0,0,3,10,1100.0,0.0,2007,98052,47.65,-122.12,1050.0,2860.0
20817,20817,20150313T000000,415000.0,2,2.5,386.67,406.33,3.0,0,0,3,8,386.67,0.0,2007,98107,47.65,-122.36,440.0,933.33
20818,20818,20140710T000000,1250000.0,3,3.0,1153.33,1784.33,2.0,0,0,3,10,950.0,203.33,2007,98116,47.59,-122.39,820.0,2108.33
20819,20819,20140919T000000,208800.0,3,2.5,463.33,816.67,2.0,0,0,3,7,463.33,0.0,2009,98118,47.53,-122.27,463.33,816.67
20820,20820,20141029T000000,452000.0,2,2.5,420.0,377.0,3.0,0,0,3,8,420.0,0.0,2006,98107,47.67,-122.38,496.67,833.33
20821,20821,20150422T000000,837000.0,5,2.75,980.0,1741.67,2.0,0,0,3,8,920.0,60.0,2010,98052,47.69,-122.11,1030.0,2087.0
20822,20822,20150224T000000,780000.0,5,3.5,1063.33,1415.67,2.0,0,0,3,8,810.0,253.33,2013,98052,47.7,-122.1,860.0,1329.67
20823,20823,20141002T000000,1485000.0,4,3.5,1310.0,2040.0,2.0,0,0,3,10,1103.33,206.67,2007,98105,47.66,-122.28,1130.0,2040.0
20824,20824,20140926T000000,1600000.0,5,3.75,1190.0,3375.0,2.0,0,0,3,10,1190.0,0.0,2014,98040,47.56,-122.22,586.67,3375.0
20825,20825,20140918T000000,369946.0,3,2.5,806.67,1575.0,2.0,0,0,3,8,806.67,0.0,2014,98038,47.37,-122.02,790.0,1400.0
20826,20826,20140608T000000,530000.0,3,2.75,1133.33,2400.0,2.0,0,2,3,9,823.33,310.0,2009,98056,47.49,-122.19,526.67,2892.0
20827,20827,20150320T000000,386000.0,4,2.5,826.0,2026.33,2.0,0,0,3,8,826.0,0.0,2012,98030,47.35,-122.18,759.67,2026.33
20828,20828,20150218T000000,1900000.0,4,2.5,1023.33,2610.0,2.0,0,2,3,11,656.67,366.67,2009,98144,47.59,-122.29,813.33,1560.67
20829,20829,20140911T000000,735000.0,4,3.5,1066.67,2535.0,2.0,0,2,3,9,833.33,233.33,2013,98198,47.34,-122.33,746.67,1472.0
20830,20830,20141002T000000,1750000.0,5,3.25,1930.0,4246.33,2.0,0,3,3,10,1476.67,453.33,2014,98006,47.54,-122.11,1930.0,4642.67
20831,20831,20150223T000000,489950.0,3,2.25,530.0,308.67,3.0,0,0,3,8,530.0,0.0,2014,98136,47.54,-122.39,546.67,440.33
20832,20832,20150413T000000,357500.0,3,3.0,576.67,480.67,2.0,0,0,3,8,480.0,96.67,2008,98106,47.53,-122.35,456.67,508.0
20833,20833,20140520T000000,329995.0,4,2.5,767.67,1226.67,2.0,0,0,3,8,767.67,0.0,2013,98001,47.26,-122.28,767.67,1253.33
20834,20834,20140925T000000,414000.0,3,2.5,596.67,1251.33,2.0,0,0,3,8,596.67,0.0,2013,98065,47.53,-121.84,600.0,1131.0
20835,20835,20141210T000000,533500.0,3,3.5,830.0,1172.33,2.0,0,0,3,8,573.33,256.67,2005,98027,47.53,-122.07,533.33,792.67
20836,20836,20150305T000000,402395.0,4,2.5,889.67,1795.0,2.0,0,0,3,9,889.67,0.0,2014,98092,47.33,-122.16,889.67,1548.33
20837,20837,20150410T000000,725000.0,4,3.25,870.0,850.67,2.0,0,0,3,10,720.0,150.0,2008,98027,47.53,-122.08,870.0,888.0
20838,20838,20140828T000000,1275000.0,6,5.25,2053.33,9163.33,2.0,0,0,3,11,1346.67,706.67,2007,98074,47.61,-122.02,1408.33,3033.33
20839,20839,20140917T000000,239800.0,2,1.75,430.0,497.67,2.0,0,0,3,8,430.0,0.0,2014,98106,47.52,-122.35,470.0,625.0
20840,20840,20140904T000000,616950.0,5,3.5,1186.67,1669.33,2.0,0,0,3,8,936.67,250.0,2013,98106,47.55,-122.36,970.0,1675.33
20841,20841,20141001T000000,1258000.0,4,3.25,1453.33,2000.0,2.0,0,3,3,11,1133.33,320.0,2007,98027,47.54,-121.99,1436.67,2000.0
20842,20842,20140617T000000,435000.0,3,2.25,410.0,412.67,2.0,0,0,3,8,360.0,50.0,2009,98199,47.65,-122.38,410.0,317.67
20843,20843,20140815T000000,925000.0,4,3.25,1213.33,20028.67,2.0,0,0,3,10,1213.33,0.0,2005,98074,47.63,-122.02,966.67,17240.33
20844,20844,20150428T000000,631500.0,2,2.5,593.33,831.0,3.0,0,0,3,8,593.33,0.0,1981,98107,47.67,-122.36,683.33,1466.67
20845,20845,20150330T000000,399995.0,3,1.5,380.0,356.33,3.0,0,0,3,8,380.0,0.0,2005,98103,47.69,-122.34,410.0,425.33
20846,20846,20140506T000000,369950.0,3,2.0,423.33,440.0,3.0,0,0,3,8,423.33,0.0,2006,98103,47.69,-122.34,456.67,440.0
20847,20847,20150423T000000,475000.0,5,3.5,926.67,1194.33,2.0,0,0,3,8,726.67,200.0,2005,98059,47.49,-122.15,880.0,1283.33
20848,20848,20141125T000000,353000.0,4,2.5,637.33,1666.67,2.0,0,0,3,8,637.33,0.0,2012,98001,47.35,-122.28,673.33,1666.67
20849,20849,20150225T000000,329950.0,4,2.5,766.67,3230.0,2.0,0,0,3,8,766.67,0.0,2006,98023,47.28,-122.35,400.0,3028.33
20850,20850,20150313T000000,367000.0,3,2.5,942.67,1350.0,2.0,0,0,3,8,942.67,0.0,2013,98030,47.38,-122.2,837.67,1502.33
20851,20851,20140905T000000,447500.0,4,2.5,808.33,3005.67,2.0,0,0,3,9,808.33,0.0,2013,98001,47.3,-122.26,908.33,2339.67
20852,20852,20140709T000000,595000.0,4,3.25,1243.33,1520.0,2.0,0,0,3,9,920.0,323.33,2015,98103,47.67,-122.33,600.0,1520.0
20853,20853,20140904T000000,325000.0,1,1.0,243.33,647.33,1.0,0,0,3,7,243.33,0.0,2009,98144,47.59,-122.3,340.0,681.33
20854,20854,20150203T000000,690000.0,2,2.5,663.33,585.33,3.0,0,0,3,9,593.33,70.0,2005,98102,47.63,-122.32,651.67,479.33
20855,20855,20141111T000000,329950.0,3,2.5,433.33,270.67,2.0,0,0,3,8,293.33,140.0,2008,98144,47.59,-122.32,433.33,274.67
20856,20856,20150128T000000,399500.0,4,2.5,853.33,2497.33,2.0,0,0,3,8,853.33,0.0,2014,98188,47.45,-122.29,420.0,3847.0
20857,20857,20150121T000000,555000.0,5,2.5,816.67,1682.33,2.0,0,0,3,8,816.67,0.0,2007,98011,47.77,-122.17,816.67,1492.67
20858,20858,20141001T000000,427000.0,2,1.5,480.0,241.67,2.0,0,0,3,8,366.67,113.33,2011,98126,47.56,-122.38,480.0,1418.33
20859,20859,20141020T000000,375000.0,3,2.25,380.0,519.0,3.0,0,0,3,8,380.0,0.0,2007,98103,47.69,-122.34,380.0,415.0
20860,20860,20140508T000000,499000.0,2,1.5,370.0,319.0,2.0,0,0,3,8,310.0,60.0,2005,98119,47.63,-122.36,560.0,368.0
20861,20861,20140718T000000,750000.0,3,2.5,873.33,14610.67,2.0,0,0,3,8,873.33,0.0,2013,98053,47.66,-122.01,873.33,40228.67
20862,20862,20141229T000000,336900.0,3,2.5,563.33,400.0,2.0,0,0,3,8,470.0,93.33,2014,98106,47.54,-122.37,580.0,554.67
20863,20863,20140919T000000,555000.0,2,2.75,650.0,536.67,3.0,0,0,3,8,650.0,0.0,2009,98144,47.59,-122.3,303.33,581.67
20864,20864,20141106T000000,1275000.0,4,3.5,1176.67,2708.67,2.0,0,0,3,10,1176.67,0.0,2007,98033,47.68,-122.2,886.67,2708.67
20865,20865,20141014T000000,999950.0,4,3.5,1103.33,1561.33,2.0,0,0,3,9,763.33,340.0,2014,98116,47.58,-122.39,616.67,1583.33
20866,20866,20140625T000000,975000.0,5,3.0,873.33,1825.67,2.0,0,0,3,10,873.33,0.0,2009,98115,47.68,-122.29,560.0,1739.0
20867,20867,20150219T000000,299000.0,3,2.25,450.0,1194.0,2.0,0,0,3,8,450.0,0.0,2010,98031,47.42,-122.19,646.67,1286.67
20868,20868,20150417T000000,479000.0,2,2.5,580.33,479.67,2.0,0,0,3,8,482.0,98.33,2007,98034,47.7,-122.21,696.67,3484.67
20869,20869,20150417T000000,428000.0,3,2.5,550.0,733.67,3.0,0,0,3,8,550.0,0.0,2007,98133,47.71,-122.33,550.0,655.0
20870,20870,20140829T000000,409000.0,3,2.5,630.0,2166.67,2.0,0,0,3,7,630.0,0.0,2012,98074,47.62,-122.06,780.0,2500.0
20871,20871,20150326T000000,798500.0,3,3.0,650.0,611.0,3.0,0,0,3,9,536.67,113.33,2009,98004,47.61,-122.2,680.0,710.33
20872,20872,20141212T000000,689000.0,4,3.5,1496.67,1935.0,2.0,0,0,3,9,1130.0,366.67,2006,98065,47.54,-121.86,1470.0,2099.67
20873,20873,20140508T000000,375000.0,6,2.25,1068.67,1931.0,2.0,0,0,3,7,1068.67,0.0,2012,98032,47.37,-122.29,842.33,1934.67
20874,20874,20140717T000000,775000.0,4,3.5,1376.67,25944.0,2.0,0,2,3,10,1376.67,0.0,2011,98042,47.32,-122.04,1376.67,29158.67
20875,20875,20141014T000000,639983.0,5,3.0,933.33,1900.0,2.0,0,0,3,8,933.33,0.0,2014,98059,47.5,-122.14,970.0,1783.0
20876,20876,20150326T000000,300000.0,4,3.0,661.33,1473.0,2.0,0,0,3,7,661.33,0.0,2010,98002,47.35,-122.21,813.33,1472.67
20877,20877,20141222T000000,627000.0,4,2.5,916.67,3943.33,2.0,0,0,3,9,916.67,0.0,2014,98059,47.47,-122.12,770.0,3943.33
20878,20878,20150415T000000,275000.0,3,2.75,580.0,1919.0,1.0,0,0,3,7,580.0,0.0,2010,98022,47.19,-121.98,793.33,1882.33
20879,20879,20140926T000000,352800.0,4,2.25,600.0,917.33,2.0,0,0,3,8,600.0,0.0,2014,98106,47.52,-122.35,550.0,917.33
20880,20880,20150312T000000,565000.0,3,2.25,513.33,335.0,3.0,0,0,3,8,513.33,0.0,2008,98103,47.68,-122.35,503.33,500.33
20881,20881,20150414T000000,765000.0,4,2.25,676.67,740.67,2.0,0,0,3,9,536.67,140.0,2015,98117,47.68,-122.38,473.33,740.67
20882,20882,20150409T000000,644000.0,4,2.5,1103.33,1613.0,2.0,0,0,3,9,1103.33,0.0,2007,98072,47.77,-122.16,1080.0,1760.0
20883,20883,20150223T000000,461000.0,3,1.5,423.33,472.0,3.0,0,0,3,8,423.33,0.0,2007,98115,47.7,-122.32,423.33,471.0
20884,20884,20141223T000000,270500.0,5,2.5,802.0,2364.33,2.0,0,0,3,8,802.0,0.0,2006,98001,47.26,-122.25,589.0,2364.33
20885,20885,20140701T000000,640000.0,2,2.25,513.33,321.67,3.0,0,0,3,9,513.33,0.0,2007,98122,47.62,-122.32,470.0,321.33
20886,20886,20140805T000000,457000.0,4,2.5,940.0,2327.67,2.0,0,0,3,9,940.0,0.0,2013,98001,47.3,-122.26,865.67,2407.33
20887,20887,20141201T000000,355000.0,5,2.5,846.67,1700.0,2.0,0,0,3,7,846.67,0.0,2014,98168,47.51,-122.32,466.67,3146.67
20888,20888,20141215T000000,356000.0,2,2.25,410.0,329.67,3.0,0,0,3,8,410.0,0.0,2007,98103,47.7,-122.35,410.0,407.67
20889,20889,20140805T000000,425000.0,4,2.5,633.33,922.0,2.0,0,0,3,8,633.33,0.0,2014,98106,47.54,-122.37,633.33,868.0
20890,20890,20140923T000000,562500.0,5,2.75,973.33,2109.0,2.0,0,0,3,8,973.33,0.0,2007,98059,47.49,-122.14,840.0,1675.33
20891,20891,20140701T000000,460000.0,3,2.5,483.33,351.0,2.0,0,0,3,8,313.33,170.0,2008,98107,47.68,-122.37,470.0,360.0
20892,20892,20150406T000000,790000.0,4,3.0,1790.0,23282.67,2.0,0,0,3,10,1166.67,623.33,2005,98042,47.32,-122.05,1481.0,31467.67
20893,20893,20150318T000000,401000.0,3,2.0,423.33,444.33,3.0,0,0,3,8,423.33,0.0,2006,98103,47.69,-122.34,443.33,444.33
20894,20894,20140828T000000,1095000.0,3,2.5,850.0,1700.0,2.0,0,0,3,9,850.0,0.0,2014,98115,47.68,-122.33,416.67,1360.0
20895,20895,20150403T000000,850000.0,4,3.0,1023.33,2383.33,2.0,0,0,3,9,1023.33,0.0,2007,98052,47.71,-122.11,1066.67,2328.0
20896,20896,20140702T000000,274500.0,3,2.25,483.33,1350.0,2.0,0,0,3,7,483.33,0.0,2010,98038,47.37,-122.02,553.33,1266.67
20897,20897,20150415T000000,1940000.0,5,3.5,1410.0,5508.67,2.0,0,0,3,10,1410.0,0.0,2008,98004,47.59,-122.2,1000.0,4120.67
20898,20898,20140804T000000,808000.0,4,2.5,1160.0,2087.33,2.0,0,0,3,9,1160.0,0.0,2003,98053,47.69,-122.04,1163.33,2209.67
20899,20899,20140515T000000,312000.0,3,2.25,496.67,324.67,2.0,0,0,3,7,406.67,90.0,2009,98106,47.56,-122.36,496.67,427.67
20900,20900,20140616T000000,320000.0,3,2.25,400.0,466.67,3.0,0,0,3,8,400.0,0.0,2005,98133,47.7,-122.36,456.67,2184.0
20901,20901,20150113T000000,410000.0,3,2.5,716.67,1444.0,2.0,0,0,3,8,716.67,0.0,2013,98019,47.74,-121.97,713.33,1444.0
20902,20902,20140620T000000,725000.0,3,3.5,1230.0,2945.67,2.0,0,0,3,10,1230.0,0.0,2001,98065,47.54,-121.88,1230.0,3195.0
20903,20903,20141015T000000,335000.0,4,2.5,633.33,1100.33,2.0,0,0,3,7,633.33,0.0,2007,98178,47.49,-122.25,653.33,1126.33
20904,20904,20150120T000000,519990.0,4,3.25,563.33,440.33,2.0,0,0,3,8,440.0,123.33,2014,98052,47.68,-122.12,1026.67,1519.33
20905,20905,20140610T000000,533112.0,4,2.75,930.0,2951.0,2.0,0,0,3,8,930.0,0.0,2013,98045,47.48,-121.77,930.0,2697.33
20906,20906,20141028T000000,274900.0,3,2.0,645.33,2204.0,2.0,0,0,3,7,645.33,0.0,2014,98001,47.26,-122.25,540.0,7200.0
20907,20907,20141222T000000,325000.0,2,2.25,383.33,237.0,2.0,0,0,3,7,383.33,0.0,2013,98027,47.53,-122.07,383.33,249.33
20908,20908,20140529T000000,350000.0,4,2.5,680.0,7551.0,2.0,0,0,3,7,680.0,0.0,2011,98168,47.5,-122.3,673.33,6834.0
20909,20909,20140923T000000,550000.0,4,2.5,823.33,2513.0,2.0,0,0,3,9,823.33,0.0,2006,98028,47.74,-122.23,860.0,2513.0
20910,20910,20150309T000000,311850.0,4,2.5,630.0,1386.0,2.0,0,0,3,8,630.0,0.0,2014,98042,47.34,-122.06,906.67,1516.33
20911,20911,20150210T000000,526000.0,3,2.5,542.0,527.67,2.5,0,0,3,8,473.0,69.0,2007,98122,47.6,-122.31,466.67,527.67
20912,20912,20141001T000000,375000.0,4,2.5,750.0,1768.67,2.0,0,0,3,8,750.0,0.0,2012,98038,47.36,-122.06,750.0,1768.67
20913,20913,20150223T000000,299999.0,3,2.25,450.0,411.33,2.0,0,0,3,7,386.67,63.33,2007,98106,47.56,-122.36,473.33,411.33
20914,20914,20140919T000000,436000.0,3,2.5,486.67,412.67,2.0,0,0,3,8,400.0,86.67,2008,98107,47.67,-122.37,426.67,419.0
20915,20915,20141212T000000,303000.0,3,2.5,685.33,1188.0,2.0,0,0,3,7,685.33,0.0,2014,98092,47.34,-122.18,685.33,1192.33
20916,20916,20140701T000000,525000.0,2,2.5,386.67,486.0,2.0,0,0,3,8,346.67,40.0,2012,98119,47.64,-122.37,550.0,770.33
20917,20917,20140613T000000,575000.0,3,3.0,461.33,429.0,2.0,0,0,3,8,381.33,80.0,2006,98102,47.63,-122.32,523.33,429.33
20918,20918,20141024T000000,420000.0,2,1.5,366.67,369.0,3.0,0,0,3,8,366.67,0.0,2008,98103,47.66,-122.35,370.0,916.67
20919,20919,20140611T000000,329950.0,3,2.5,818.67,2522.0,2.0,0,0,3,8,818.67,0.0,2012,98023,47.3,-122.35,826.0,2404.0
20920,20920,20141021T000000,1830000.0,4,4.25,1500.0,71728.67,2.0,0,3,3,11,876.67,623.33,2009,98029,47.56,-122.04,1010.0,8482.33
20921,20921,20150408T000000,1175000.0,4,3.25,1260.0,3366.33,1.0,0,1,3,11,746.67,513.33,2006,98006,47.55,-122.19,1040.0,3556.33
20922,20922,20140911T000000,499950.0,2,2.5,440.0,385.67,2.0,0,0,3,8,330.0,110.0,2014,98107,47.67,-122.36,516.67,506.33
20923,20923,20140527T000000,1149000.0,4,3.0,1980.0,3844.33,2.0,0,4,3,11,1650.0,330.0,2004,98065,47.54,-121.87,1413.33,4271.0
20924,20924,20150218T000000,400000.0,3,2.0,550.0,1675.67,1.5,0,0,3,7,550.0,0.0,2009,98065,47.52,-121.87,810.0,2000.0
20925,20925,20140627T000000,246950.0,3,3.0,556.67,1480.0,1.0,0,0,3,7,556.67,0.0,2014,98022,47.19,-121.98,556.67,1540.67
20926,20926,20140806T000000,630000.0,3,3.25,536.67,425.0,2.0,0,0,3,8,406.67,130.0,2005,98102,47.62,-122.32,583.33,1000.0
20927,20927,20140912T000000,561000.0,5,2.75,1123.33,3438.33,2.0,0,0,3,9,1123.33,0.0,2006,98059,47.49,-122.15,1003.33,2765.33
20928,20928,20141208T000000,287000.0,4,2.5,886.67,1360.67,2.0,0,0,3,7,886.67,0.0,2010,98042,47.34,-122.06,796.67,1625.33
20929,20929,20150331T000000,600000.0,3,3.25,563.33,491.0,2.0,0,0,3,8,460.0,103.33,2008,98109,47.64,-122.34,556.67,864.67
